"","genus_species_id","lengthyear","n","intercept","slope","intercept_se","slope_se","intercept_p","slope_p"
"4404","Loxodonta_africana_8540",32,22,-37.4556805367035,0.0190219116803444,11.9440512229433,0.00599545302540846,0.0048036045184165,0.00440604585502011
"4405","Loxodonta_africana_8555",29,9,31.5487474213915,-0.0156385349038659,17.1861743479592,0.00866147273195268,0.0995890476896121,0.104472254927158
"4406","Loxodonta_africana_8654",19,15,-102.172809601983,0.0516070347861695,5.71571809113272,0.00287441752029311,1.59487748601265e-11,1.49797346250597e-11
"4407","Loxops_coccineus_3624",26,13,8.882559264635,-0.00421806966618301,25.0926826765161,0.0125764636665937,0.729021723624805,0.74267868183657
"4408","Lucania_goodei_14934",10,9,174.492217033177,-0.0870166825356188,29.1277388112628,0.0145565729325536,0.000204852018768977,0.000208087945830085
"4409","Lucania_goodei_5554",9,7,74.8583333333333,-0.0375,115.377379896003,0.0580563150250316,0.537155824198484,0.53891828828874
"4410","Lucasium_stenodactylum_11319",14,13,-83.264329004329,0.0419480519480519,31.6288992173834,0.0158302428774048,0.0206873171273232,0.0200167845367296
"4411","Lullula_arborea_9143",33,31,-52.453731111195,0.0265507701198671,6.24463589905104,0.00314256481913761,1.73121249023408e-09,1.52474791828429e-09
"4412","Lumpenus_lampretaeformis_18084",24,23,-17.0844158004158,0.00877200277200277,16.4458905144644,0.00829756895398383,0.309684036334163,0.301408577644285
"4413","Luscinia_luscinia_374",7,6,-83.3683524504607,0.0424921793534889,124.987859274677,0.0633330504352095,0.529565938033849,0.527232879312026
"4414","Luscinia_luscinia_375",23,22,45.8776526130878,-0.0228194993412387,11.9428509566068,0.00601197002215364,0.000887192879289419,0.000991431471154166
"4415","Luscinia_megarhynchos_6573",12,11,-49.4534161490712,0.0249641662685155,52.559933193707,0.0262799206070327,0.366962005317108,0.362550812905651
"4416","Luscinia_megarhynchos_6670",9,8,-198.149999999999,0.0999999999999995,64.7268754775853,0.0325669473639462,0.0155512878780451,0.0153339958679071
"4417","Luscinia_megarhynchos_7409",25,22,-21.6715150496054,0.0110980326214901,12.1390288868082,0.00608341750524093,0.0880119355382461,0.08171816508826
"4418","Luscinia_svecica_6024",12,11,-16.6085164835174,0.00858516483516528,45.2983339594562,0.0229242169788757,0.720837064356649,0.71515015780664
"4419","Luscinia_svecica_6574",12,11,-33.0678178963894,0.0166405023547881,43.6746836201169,0.0218373035948106,0.464875829742151,0.46207349128301
"4420","Luscinia_svecica_6770",7,6,59.9357142856799,-0.0297619047618876,112.937248522713,0.0563980896842231,0.614686788015835,0.616636490959025
"4421","Lutjanus_analis_15323",12,8,22.3097374077217,-0.0109138840934703,50.020442321589,0.0249502945308845,0.667412657011654,0.673371577653499
"4422","Lutjanus_argentimaculatus_7828",15,10,78.7962297392543,-0.0396523373267566,30.4714855988079,0.0153818284344405,0.02714017752339,0.0275167200707792
"4423","Lutjanus_argentimaculatus_9370",13,12,98.0593711843769,-0.0489926739926769,30.4882745893905,0.0153014866716079,0.0074051702279647,0.00760674036424384
"4424","Lutjanus_bohar_15052",9,8,-78.9396962666101,0.0396400196864232,69.942297077875,0.0349274532484268,0.291755782527322,0.289264690017394
"4425","Lutjanus_bohar_7824",15,11,93.7863114535684,-0.0471976728693876,19.3200040454929,0.00975224343624295,0.000507213640585709,0.000519264823005229
"4426","Lutjanus_campechanus_1467",8,7,-273.568177777778,0.1378,34.9777952695908,0.0175944495817475,0.000105271546045476,0.0001043499555284
"4427","Lutjanus_carponotatus_15239",11,10,45.3575319861547,-0.0224070958114569,64.6561424009057,0.0323199430835021,0.498979252751874,0.503911216697708
"4428","Lutjanus_purpureus_8474",19,18,69.370222431077,-0.0346843671679195,14.7146034104172,0.00739238466117684,0.000172917360877326,0.000181644043866928
"4429","Lutjanus_synagris_1468",8,7,43.5471527777777,-0.0217708333333333,80.0246333126719,0.0405392932407762,0.603216602806969,0.60788547785941
"4430","Lutra_lutra_5712",15,7,-113.105769740334,0.056962109167994,22.0974710555923,0.0110751497253682,0.00137103727699139,0.00133395139754388
"4431","Lutra_lutra_6426",19,18,-68.0747969924813,0.034406015037594,16.567433709412,0.00830652517982477,0.000658965181167271,0.00061220479178672
"4432","Lutra_lutra_8323",20,19,-97.8662655122693,0.0492683982684001,5.58247333090133,0.00279962266325559,3.44314527207939e-13,3.2144894616465e-13
"4433","Lycaon_pictus_117",22,18,45.9408959052983,-0.0229901710222594,11.5247636915772,0.00581439139501737,0.000865896230875058,0.000930424825184582
"4434","Lycaon_pictus_4955",15,14,81.5646323529412,-0.0407352941176471,26.0725707203974,0.0131116422741041,0.00740315296810916,0.00772725653280696
"4435","Lymnocryptes_minimus_6998",18,17,36.5792569659443,-0.018266253869969,17.3342075224205,0.00871500341806811,0.0499593245340322,0.0513602810980727
"4436","Lynx_canadensis_4363",7,6,-61.4228316326572,0.0310374149659885,139.951575497632,0.070309712522349,0.676107141767988,0.674359176685743
"4437","Lynx_lynx_8147",27,25,28.7485530123654,-0.0142587130810453,9.95378660068202,0.005017643118078,0.00788554587424133,0.00880214872128606
"4438","Lynx_pardinus_10690",8,7,-238.380952380952,0.119047619047619,35.1904464266411,0.0175425808955478,0.000259263644805288,0.000256402394522614
"4439","Lynx_pardinus_10691",8,7,-257.612,0.128666666666667,19.6482213247793,0.00979471836943298,3.50207296962739e-06,3.45707350201633e-06
"4440","Lynx_rufus_4837",18,17,-17.4225279106858,0.00880183413078151,18.3129300634594,0.00917478011765571,0.354743730485032,0.350828695388617
"4441","Lyopsetta_exilis_17939",19,9,-55.2761145183944,0.0278396136728835,25.9611579787148,0.0130172068012115,0.0621036752637942,0.0611525774648995
"4442","Lyrurus_tetrix_2738",30,29,-32.2630184331797,0.0165226574500768,10.0722322367116,0.00506646393174209,0.00329171980318342,0.00283687274206105
"4443","Lyrurus_tetrix_376",23,22,-4.80804820415921,0.0026795841209832,16.0517973531603,0.00808039259968321,0.767344751694701,0.743317873992237
"4444","Lyrurus_tetrix_377",11,10,37.8646464646353,-0.018812559989025,52.2406529618335,0.0261791905757164,0.485181238235581,0.488833179594437
"4445","Lyrurus_tetrix_378",11,10,37.7334152334079,-0.018663768663765,71.621591258663,0.035891497915741,0.609788890036005,0.614375813555665
"4446","Lyrurus_tetrix_379",11,10,112.069696969698,-0.0559440559440565,30.7296322753997,0.0153994418914924,0.00448481963268243,0.00459074268353226
"4447","Lyrurus_tetrix_380",11,10,45.8939393939464,-0.0227272727272762,67.8927059341042,0.034022853593513,0.514383593070318,0.519252779794642
"4448","Lyrurus_tetrix_381",11,10,48.0995085994992,-0.0239321489321442,56.4729540230505,0.0283001100086406,0.414297427996676,0.417520061189716
"4449","Lyrurus_tetrix_382",11,10,18.175539175527,-0.00891450891450279,58.3737273138202,0.029252638420884,0.761917226435245,0.766810450462854
"4450","Lyrurus_tetrix_457",26,25,45.4406891873557,-0.0227187627187626,8.72044264053502,0.00439756700584051,2.16202137665319e-05,2.42570532594652e-05
"4451","Lyrurus_tetrix_458",11,10,-23.844907965589,0.0121774776947147,44.9015116734742,0.0225692103951878,0.60697729895183,0.6013061824064
"4452","Macaca_nemestrina_11767",14,6,-68.5721280014651,0.0344014908512831,51.0877592420186,0.0254753376855792,0.22807449570887,0.225600354968131
"4453","Macaca_sylvanus_5839",11,10,-162.030461962288,0.08232676414495,29.9958338152578,0.0151838967445853,0.000300666857848709,0.000292188726287425
"4454","Macaca_sylvanus_5840",11,10,134.580064862686,-0.0678017634539435,26.7701509913155,0.0135510554896571,0.000516211767173497,0.000534624000683462
"4455","Macrhybopsis_storeriana_13222",22,21,38.0763921603561,-0.0189219195238539,12.6774567357095,0.00633552577708412,0.00676789594406484,0.00703323798013904
"4456","Macrhybopsis_storeriana_13223",14,13,-100.828664572089,0.0511274537062746,28.6946470920292,0.0145142026156675,0.00381148707529314,0.00374822825241309
"4457","Macronectes_giganteus_15018",10,7,-18.4817979699709,0.00949220787922587,80.2830464562982,0.0400059036111781,0.824512988180075,0.819241730479067
"4458","Macronectes_giganteus_4616",15,10,81.610201296487,-0.0406537871033783,30.3711905741973,0.015248456212124,0.0228132722231837,0.0236506717273403
"4459","Macronectes_giganteus_4868",28,27,-0.59712643678178,0.000574712643678247,10.4544212270883,0.0052693186848643,0.954872505790226,0.913955337128941
"4460","Macronectes_giganteus_7818",25,24,-48.0442907455022,0.024177642043647,10.6804525484626,0.00536028952869438,0.000148736223968455,0.000144200619155311
"4461","Macronectes_halli_4615",15,9,-56.3058152027939,0.0285119527262962,42.3028663584036,0.0212450498206973,0.215915356866313,0.212451803963795
"4462","Macronectes_halli_7817",25,24,6.25743049126762,-0.00289265885403585,14.5668423275104,0.00731078501027898,0.671342898735841,0.695843794159623
"4463","Macropus_fuliginosus_11749",8,7,-223.906334175084,0.113573232323232,40.5710883604917,0.020521524410754,0.000888623927848122,0.00087421654796624
"4464","Macropus_fuliginosus_11750",8,7,-189.85962962963,0.0963492063492063,52.1092789011252,0.0263577311383536,0.00824881933265286,0.00811915637366834
"4465","Macropus_rufus_11747",8,7,-240.373193473193,0.121911421911422,41.6738685326693,0.0210793287768078,0.000685657846664361,0.000674857871370122
"4466","Macropus_rufus_11748",8,7,-216.607155555556,0.109911111111111,43.9156809199526,0.0222132743890425,0.00168976796821786,0.00166002418161809
"4467","Macrourus_berglax_17827",16,15,120.167630152244,-0.06030261829396,10.569005779567,0.00532173898494126,9.0029092590621e-09,9.42491446604868e-09
"4468","Macrourus_berglax_17828",9,8,-151.970694033689,0.0762756632806135,38.6872295020327,0.019348431900942,0.00436780085794807,0.00428256040564368
"4469","Macrourus_berglax_17839",14,13,28.0764721570169,-0.013789470876887,35.8909646099913,0.0179096213566258,0.448070218092873,0.455095153133319
"4470","Makaira_nigricans_15036",10,9,43.0114065180101,-0.0214122355631788,52.8665761113333,0.0264862273362275,0.436877639833338,0.439689358185712
"4471","Makaira_nigricans_17410",41,40,43.1329747782518,-0.0214682761365342,3.41571792618479,0.00171511657700097,1.54267380289944e-15,2.04675810510848e-15
"4472","Makaira_nigricans_9138",7,6,209.427318295721,-0.105889724310768,60.9840246343474,0.0309014357900256,0.0139005250417662,0.0140279924931711
"4473","Makaira_nigricans_9139",7,6,138.605654761864,-0.0699404761904555,78.8197233993672,0.039939027248807,0.129160318082654,0.130477234274989
"4474","Malaclemys_terrapin_5329",16,11,133.926602765557,-0.0669128430756342,16.4188644138023,0.00823697494108237,5.42829404910671e-06,5.64527408811369e-06
"4475","Malacoraja_senta_12690",13,12,148.550658417914,-0.0745326378499341,15.3396658926886,0.00771805501430129,5.06047947026739e-07,5.21536345747968e-07
"4476","Malacoraja_senta_12691",17,16,-35.0974408837578,0.0176971931080529,20.4112988696442,0.0101877865905701,0.104803129747221,0.10157811750123
"4477","Malacoraja_senta_18088",24,23,-2.32824665213329,0.00132046091560261,14.4953905736268,0.00731346853451389,0.873795279021436,0.858300754251847
"4478","Mallotus_villosus_11094",24,22,-31.8349976512007,0.0161085523296311,10.845256375248,0.00542768011872754,0.00765643863227769,0.0071039107673555
"4479","Mallotus_villosus_1469",23,22,23.5251388056717,-0.0117255841821448,18.1384767525368,0.00914001834613038,0.208078028579103,0.21288411972213
"4480","Mallotus_villosus_1470",18,17,-31.7097877561035,0.016152619310514,18.2116733746425,0.00916076672751526,0.0997173382151716,0.0958247556139452
"4481","Mallotus_villosus_1471",31,30,-9.5980882021197,0.00503891270020264,7.62495594017529,0.00382486789933337,0.217819998668309,0.19767529742461
"4482","Mallotus_villosus_1472",16,15,-96.2757936507947,0.0486986461251172,13.6586695814228,0.00687053727838518,3.94658967453387e-06,3.69704018351703e-06
"4483","Mallotus_villosus_14831",26,23,-46.2269685908198,0.0233018079727311,10.76133734342,0.00538170485728196,0.000269480461436012,0.00024747146070096
"4484","Mallotus_villosus_17834",9,8,-97.3958124584184,0.048701069941991,66.7174931949962,0.0332506478134719,0.182462453365904,0.181172914649343
"4485","Mallotus_villosus_2326",41,32,-28.3705722036974,0.0144066959214882,8.56943013954273,0.00429209444269236,0.00231292063700825,0.00204717327504257
"4486","Mallotus_villosus_2533",30,29,39.9274963109625,-0.0198918971925958,9.91927522798483,0.00498952456521352,0.000373543459116138,0.000414735904929491
"4487","Mallotus_villosus_4409",19,18,-57.2732285258594,0.0289587605377076,16.6529868677128,0.00835360782647587,0.00292587424447196,0.00275335977037426
"4488","Mallotus_villosus_4410",17,13,-57.6177472872383,0.0290781095865839,31.914262655538,0.0160115262817186,0.0942137909911652,0.0924819822725747
"4489","Mallotus_villosus_4411",19,16,-84.3871181041698,0.0426205377806273,21.2425752198048,0.0106606339209978,0.00109336301215016,0.00103651182981957
"4490","Mallotus_villosus_6090",10,9,-23.8988476312427,0.0122919334186944,73.0522910951916,0.0369884544068835,0.751037321330126,0.747258136043808
"4491","Malpolon_monspessulanus_17711",25,24,-18.8288052373159,0.00962356792144026,13.5427717348001,0.00679682599498058,0.17719151584687,0.169654963924829
"4492","Malurus_cyaneus_8579",17,16,92.7261224072388,-0.0462025492985254,16.4734794843072,0.00825115144687782,3.77028336961134e-05,3.99083970557659e-05
"4493","Malurus_cyaneus_8600",18,17,109.241256884168,-0.0544637923966707,9.14387272995495,0.00457420630630826,1.07678829427326e-09,1.13371984214804e-09
"4494","Malurus_cyaneus_8669",11,10,149.558902635856,-0.0745024206562821,44.620203330821,0.0222933484711687,0.00734278483003542,0.00746639756538108
"4495","Malurus_cyaneus_8773",11,10,81.2490447696771,-0.0403554778554847,34.7941985057292,0.0173840353508081,0.0416840333283761,0.0426701360737887
"4496","Malurus_cyaneus_8786",12,11,75.521550205523,-0.0374017839666711,38.7511240029299,0.0193561719900429,0.0772639503386598,0.0794762877972103
"4497","Malurus_lamberti_8775",11,10,100.86558686956,-0.05012578546652,46.5819544556521,0.0232734874704313,0.0556062696186219,0.0567024512285964
"4498","Malurus_splendens_8779",32,28,2.3545990037311,-0.000956369006240165,11.9682329258586,0.00601533717982258,0.845454112009221,0.874819232498693
"4499","Manis_javanica_11766",14,6,-153.415690928022,0.0767083656277025,25.1913225777025,0.0125618633295918,0.00089190879336094,0.000879341999064283
"4500","Manorina_melanocephala_8594",18,17,92.7993400204903,-0.0462914869791046,10.7201752024681,0.00536274885533107,1.22714345300632e-07,1.2767929744522e-07
"4501","Manorina_melanocephala_8608",14,13,-146.079965986385,0.073195918367342,17.8145863164423,0.0089028209848854,1.70465119244453e-06,1.6557976476547e-06
"4502","Manorina_melanocephala_8726",28,27,-39.1935956183968,0.019846454380887,6.13675181713201,0.00308221880196898,7.68754475382631e-07,6.71094199636661e-07
"4503","Marcusenius_macrolepidotus_5100",22,21,38.345355731226,-0.0192687747035576,18.8716052841902,0.009526249111916,0.0550061967538714,0.05602213912051
"4504","Marcusenius_macrolepidotus_5525",12,7,-105.44310722101,0.0535010940919056,64.3921245827488,0.0325742389132786,0.145534168270506,0.144502253648889
"4505","Mareca_americana_14566",44,43,43.0286041387491,-0.0214114388027432,2.14823338194867,0.00107840749345514,1.9979095144504e-23,2.81115037008788e-23
"4506","Mareca_americana_14567",44,43,-45.0136579421166,0.0227979969086689,1.72089255843811,0.000863883526829572,4.89063722479228e-28,3.41404913591045e-28
"4507","Mareca_americana_14568",44,43,39.6088631071428,-0.0196770646723728,1.72156995716238,0.000864223579203047,8.48897086421352e-26,1.28627825638573e-25
"4508","Mareca_americana_14569",44,43,-44.2608768695726,0.0224233659016268,1.2461374208489,0.000625557699554644,1.68546729773108e-33,1.15099765083895e-33
"4509","Mareca_americana_14570",44,43,-43.7612499067791,0.0222015064508912,1.38298026585766,0.000694252446933213,2.0256853173026e-31,1.30922891354642e-31
"4510","Mareca_americana_14571",44,43,10.8354022006196,-0.00529383138078791,3.52036946179651,0.00176721618760446,0.00362167071239396,0.0045322559127757
"4511","Mareca_americana_14572",44,43,9.63504611330702,-0.00469184599619384,3.62965216160213,0.00182207581475935,0.011089356830491,0.0135479141153096
"4512","Mareca_americana_14573",41,40,4.64690144350424,-0.00208437033349926,5.58868269286447,0.00280340074818831,0.410636428771115,0.461515109712914
"4513","Mareca_americana_2888",41,40,43.927883222536,-0.0219104821549286,2.60211619070247,0.0013072433800728,8.49413091419254e-20,1.0933534314228e-19
"4514","Mareca_americana_4191",42,41,46.0311752397954,-0.0229319737955363,2.31358570780138,0.00116199938173542,1.11808375042646e-22,1.51311476748126e-22
"4515","Mareca_americana_4192",44,43,44.2222129350227,-0.0220146769235129,2.06380551560909,0.00103602492716504,1.4226356527027e-24,1.97695390487788e-24
"4516","Mareca_americana_994",11,10,91.4528501801251,-0.0460902733630017,58.1960691267911,0.0294588611873315,0.147149888672772,0.148751904270758
"4517","Mareca_americana_995",31,30,31.3388282732447,-0.015546834569605,10.0953329853755,0.00508447435494224,0.00413900749466058,0.00465917344427076
"4518","Mareca_americana_997",30,19,20.4049513122347,-0.0102059824015148,10.3498176842221,0.00522336547860122,0.0634035556484756,0.0655935827370824
"4519","Mareca_penelope_1186",9,8,-233.113339802049,0.117032164950724,36.2858051584537,0.0181837973288984,0.000203779371926178,0.000201262618125178
"4520","Mareca_penelope_1187",28,27,-57.4459593156529,0.0290611092534305,6.24798624631737,0.00314282239194277,8.33862604391499e-10,7.41096128042167e-10
"4521","Mareca_penelope_1188",28,27,-64.7760213700548,0.0327881973361335,6.17822152054754,0.00310772978231253,5.09518352834412e-11,4.44183481557753e-11
"4522","Mareca_penelope_1189",9,8,-46.3101344812406,0.0233972326230698,72.2073691888519,0.0361488333109432,0.53923155818031,0.535598702911227
"4523","Mareca_penelope_12230",11,10,-25.4553656220295,0.0128205128205114,45.550660469124,0.0227128361951727,0.588568025867396,0.584878093816798
"4524","Mareca_penelope_12526",13,12,-6.9881318681316,0.00369230769230756,37.2932885959525,0.0186233273574108,0.85449124991026,0.846158791807611
"4525","Mareca_penelope_12536",21,20,-51.2566974683052,0.0260723427354394,15.2689968844726,0.00770962814577441,0.00313787406414098,0.00296316553468174
"4526","Mareca_penelope_12542",9,8,41.8202181818256,-0.020703030303034,66.8526767812699,0.033384573289181,0.549030342036697,0.552417825987867
"4527","Mareca_penelope_12565",34,33,-33.7930145553936,0.01723441016357,6.94353855740648,0.00348391841747483,2.72963630689563e-05,2.15722883802639e-05
"4528","Mareca_penelope_12601",22,21,-17.037347184624,0.00872666189114186,12.4185336995544,0.00621544807876666,0.18456518984273,0.174927381338069
"4529","Mareca_penelope_12636",30,29,-3.36457839637827,0.00187388301391235,10.2901641784019,0.00515275962389182,0.746038732843486,0.718745360716344
"4530","Mareca_penelope_12638",25,24,-34.0903167900786,0.0172833159945334,11.1865014775034,0.00564258331830059,0.00554257577830731,0.00534026267391698
"4531","Mareca_penelope_12640",9,8,49.0851940162617,-0.0242842163787861,87.0785319993389,0.0435065912237269,0.588413951697357,0.591999859362808
"4532","Mareca_penelope_12652",19,18,-80.5273193961874,0.0403827901256995,12.5041170981361,0.00625046995960933,4.63474132032672e-06,4.44786950690149e-06
"4533","Mareca_penelope_12657",21,20,-67.6881693300931,0.0342037862889673,18.0216365621866,0.00904923179305844,0.00124402007339362,0.00117684049272504
"4534","Mareca_penelope_12658",32,31,-57.7765133412773,0.0292416194037413,5.98139643383071,0.0030117460658355,7.28442717018383e-11,6.45395887909852e-11
"4535","Mareca_penelope_2483",9,8,-82.7082412914134,0.0415463041631238,68.7413613628434,0.0343620547407426,0.26330139396776,0.261151765054194
"4536","Mareca_penelope_2484",12,11,38.1582685607064,-0.0188957384079329,44.3700050987418,0.0222628835449273,0.408140910526408,0.414106680343148
"4537","Mareca_penelope_2485",24,18,43.5028177178644,-0.0216642607895065,14.9738271623266,0.00753489480136471,0.00943760758472722,0.0100703082990541
"4538","Mareca_penelope_6634",9,8,14.7084871225707,-0.00720490016264616,64.3403844811756,0.0321139597513733,0.824911849773512,0.828105698092223
"4539","Mareca_penelope_6660",24,21,30.6229453488668,-0.0153219268467627,12.4080926966415,0.00624829011206243,0.0222629223255072,0.0230315811660641
"4540","Mareca_penelope_6715",15,13,-62.7843609896985,0.0316334621401457,22.4451496392339,0.0112379026276413,0.0151094704724257,0.0146073003542685
"4541","Mareca_penelope_6793",26,25,19.5862923557268,-0.00955983553156688,12.591374916468,0.00629878906323509,0.132389081550194,0.141628763500245
"4542","Mareca_penelope_7019",17,16,58.8284047603849,-0.0294436993038262,21.2010758727398,0.0106457463871973,0.0135264127577592,0.0137797277213872
"4543","Mareca_penelope_7066",20,16,-37.1773224208101,0.018844704393755,18.335179962726,0.00924691526104088,0.0595883562857294,0.0584409093365921
"4544","Mareca_penelope_7142",20,6,28.5770699720795,-0.0142634962031703,24.3795949623967,0.0123143717398514,0.285558820977851,0.290765832101952
"4545","Mareca_penelope_7184",36,33,25.3262252436139,-0.0124958709276624,6.96851146860608,0.00350105896539059,0.000937303919647061,0.00112168761391529
"4546","Mareca_penelope_7389",30,29,11.8819316436251,-0.00580261136712747,7.06072703393783,0.00355700521743811,0.103147689528664,0.113637030408667
"4547","Mareca_strepera_1017",44,43,-35.9251658057456,0.0181939477591652,2.63974705442778,0.00132514606105728,3.47559856157186e-17,2.55027001348721e-17
"4548","Mareca_strepera_1019",32,31,-44.1059063485536,0.0223416289592761,6.99781199983485,0.00352353049879046,5.19920442618299e-07,4.67174996279995e-07
"4549","Mareca_strepera_1020",30,19,-45.0592633021939,0.0229024804845444,7.43317081447578,0.00375138664404378,7.87522825578562e-06,7.18914596962762e-06
"4550","Mareca_strepera_1201",28,27,-67.8391217150978,0.0343336516195799,6.40358327925572,0.00322108982403367,4.05950073799842e-11,3.54846366996451e-11
"4551","Mareca_strepera_1202",28,27,-62.8155226919004,0.0317782491348114,4.12173249400562,0.0020732877226473,8.75740649834893e-15,7.62145090461139e-15
"4552","Mareca_strepera_1203",9,8,12.8789947992051,-0.00632068310767806,67.2254991164219,0.0336547832874055,0.852845144965722,0.855702301920064
"4553","Mareca_strepera_14602",42,41,-23.5241098410197,0.0119802677942214,5.35721013278761,0.00269066101209697,7.74940731818205e-05,6.39438907531779e-05
"4554","Mareca_strepera_14603",42,41,-31.8843094761395,0.016110756639018,3.39368491645949,0.00170447965745702,8.86260107919519e-12,7.47027176296564e-12
"4555","Mareca_strepera_14604",44,43,-39.6760551195637,0.0200741631819137,2.05176729615275,0.00102998177273933,7.82035411790033e-23,5.77266360712355e-23
"4556","Mareca_strepera_14605",41,40,-44.4132836344975,0.0224332294666952,2.44849097420494,0.00122821455542331,6.63662861662238e-21,5.1814912215778e-21
"4557","Mareca_strepera_14606",44,43,-25.1852331120679,0.0127447278098068,3.29306393557029,0.00165310941277921,1.50265545237925e-09,1.22711142959848e-09
"4558","Mareca_strepera_14607",44,43,-33.8672410230672,0.0171421042725391,2.99576913374241,0.00150386820614382,1.83381166296595e-14,1.40279063345516e-14
"4559","Mareca_strepera_2887",41,40,-40.2787219186263,0.0204015623808217,2.38799055855765,0.00119967158288505,8.7530064072407e-20,6.5590879030129e-20
"4560","Mareca_strepera_5102",7,6,-199.654918546365,0.0999373433583957,89.8334002502397,0.0449054443022216,0.0679634885235199,0.0676831080153633
"4561","Mareca_strepera_5294",12,11,-99.3078921078906,0.0501498501498494,35.1266300511651,0.0176161325021213,0.0164561417379101,0.0158870268625552
"4562","Mareca_strepera_6635",9,8,64.3022994952317,-0.0319125070106557,71.6193900084758,0.0357471007780971,0.395490814493866,0.398059340631457
"4563","Mareca_strepera_6716",15,14,41.5460893854748,-0.0207607624055209,25.4339133160674,0.012732838842699,0.124644758658696,0.125282076698031
"4564","Mareca_strepera_6794",26,25,-69.5138455334758,0.0349451677396249,7.70776800137625,0.0038557826378059,2.47017495073099e-09,2.24626063058733e-09
"4565","Mareca_strepera_6912",10,8,-16.6015712682479,0.00857784191118021,63.7946120301956,0.0318877028850025,0.801255405096357,0.794735898110495
"4566","Mareca_strepera_7096",9,8,12.3824974471272,-0.0060711024341066,67.1038353939005,0.0335938753541181,0.858191643745981,0.861081286015891
"4567","Mareca_strepera_7185",36,33,-23.3854776562843,0.0119047041123419,6.38925004600261,0.00321003147608427,0.000872895984976565,0.000763098637162473
"4568","Mareca_strepera_7339",15,14,48.1035539215686,-0.0238970588235294,29.2467164417035,0.0146931112846591,0.122279580675641,0.126152140027979
"4569","Mareca_strepera_7388",30,29,3.48111079109057,-0.00148969534050176,10.9456412448571,0.00551412097210745,0.752736390364759,0.788950439328154
"4570","Marmaronetta_angustirostris_14900",12,11,20.783783783786,-0.0101722601722613,49.995377453058,0.0249726723956533,0.685613532403,0.691576101736635
"4571","Marmaronetta_angustirostris_6721",15,14,-70.5458333333333,0.0353921568627451,26.336299227656,0.0131845952925774,0.0179928416493977,0.0177932325813754
"4572","Marmaronetta_angustirostris_7024",17,16,30.6209484495557,-0.0152498894294562,28.73423821808,0.0144283910182272,0.302394797502205,0.306238637173962
"4573","Marmota_flaviventris_9104",12,11,109.412087912091,-0.0545380545380559,36.2393335036086,0.0181559468088699,0.0116733708185009,0.0119966335831612
"4574","Marmota_marmota_10411",17,16,-95.8743146157091,0.0482233586220779,7.43709513070108,0.00372505385439116,7.23731344305172e-10,6.8042014948279e-10
"4575","Marmota_vancouverensis_3431",26,25,62.2837810337796,-0.0311175752352216,9.45130641131455,0.00475653437284311,6.6431330430247e-07,7.47380847039798e-07
"4576","Martes_americana_3433",22,21,-10.5965009038846,0.00566841315071976,17.3561418401894,0.0087612541859333,0.548059993212748,0.524650275004147
"4577","Martes_americana_3434",19,18,-63.0647447566281,0.0320656905421447,14.5150981833986,0.00732527717570445,0.00039038346665439,0.000363173442749609
"4578","Martes_americana_4835",18,17,20.10992481203,-0.00992481203007517,22.2402611753579,0.0111423734670561,0.378518407964973,0.385508668819731
"4579","Martes_flavigula_11777",14,6,93.4756994563081,-0.0464047531716043,55.4739460523723,0.0276625463595093,0.142961412969846,0.144449650040783
"4580","Martes_foina_10420",14,13,-63.1085725957072,0.031810224089637,29.9438680441464,0.0149793887470958,0.0550514011570355,0.0534690636725215
"4581","Martes_martes_5845",10,9,-33.7816205533604,0.0173254281949938,62.7446910129281,0.0317694230805369,0.603361031370863,0.598766518486327
"4582","Martes_martes_5846",10,8,-72.8388864723791,0.0370885892416992,49.6133772087672,0.0251219342473492,0.180254978267318,0.178095508950221
"4583","Martes_martes_5847",9,7,-61.1186284415249,0.0311063399848443,73.5682530516138,0.0372413241708308,0.433519339147919,0.431150763486918
"4584","Martes_martes_5848",10,9,-56.7770562770569,0.0290043290043293,60.5858319093963,0.0306763312647331,0.373154118627254,0.369096604714659
"4585","Martes_pennanti_12692",9,8,-157.446412754649,0.0789489223501617,53.7177570390084,0.0268655671992741,0.0189692706303478,0.0187478724422374
"4586","Maxomys_rajah_7968",8,6,-20.7829004113554,0.0106405918259006,105.155182972995,0.0525479849321305,0.849852230320277,0.84622319764364
"4587","Maxomys_whiteheadi_7969",8,6,217.007031408103,-0.108297404552924,53.4771274897339,0.0267235072023585,0.00666599498345431,0.00670702088876959
"4588","Megaceryle_alcyon_1037",44,43,43.8437543133196,-0.0217925599412276,0.867780352477609,0.000435623448852705,6.29983730478456e-40,9.57731897105817e-40
"4589","Megaceryle_alcyon_14154",43,42,15.1015720713395,-0.00742776603241718,5.33406636794158,0.00267701783967213,0.0070890086413473,0.00821284222370059
"4590","Megaceryle_alcyon_14155",44,43,44.3216978271327,-0.0220112616851748,1.4937040524449,0.000749835495852734,2.8560817479093e-30,4.44080191099093e-30
"4591","Megaceryle_alcyon_14156",39,38,47.7296848476726,-0.02370510586974,1.30685028475985,0.000655216043053017,3.32432465428516e-31,4.71470687365966e-31
"4592","Megaceryle_alcyon_14157",39,38,45.3310731891255,-0.0224896994445057,1.72391362752736,0.000864319255821425,5.48508559268324e-26,8.01624725982458e-26
